x_um,z_um,value,intensity
3.5,20000,0.208000050792,0.0432640211295
4,20000,0.0371226747222,0.00137809297853
4.5,20000,0.26927738193,0.072510308419
5,20000,0.407365752471,0.165946856286
5.5,20000,0.403149545687,0.162529556188
6,20000,0.25810160391,0.0666164379408
-6,20833.3333333,-0.129050801961,0.0666164379408
-5.5,20833.3333333,-0.201574772853,0.162529556188
-5,20833.3333333,-0.203682876245,0.165946856286
-4.5,20833.3333333,-0.134638690972,0.072510308419
-4,20833.3333333,-0.018561337362,0.00137809297853
-3.5,20833.3333333,-0.104000025401,0.0432640211295
-3,20833.3333333,-0.190231187192,0.144751618308
-2.5,20833.3333333,-0.210009122311,0.176415325799
-2,20833.3333333,-0.470392099369,0.88507490851
-1.5,20833.3333333,-0.448523060335,0.80469174253
-1,20833.3333333,-0.454762181168,0.827234565601
-0.5,20833.3333333,-0.483324993662,0.934412197903
0,20833.3333333,-0.500000000025,1
0.5,20833.3333333,-0.483324993662,0.934412197903
1,20833.3333333,-0.454762181168,0.827234565601
1.5,20833.3333333,-0.448523060335,0.80469174253
2,20833.3333333,-0.470392099369,0.88507490851
2.5,20833.3333333,-0.210009122311,0.176415325799
3,20833.3333333,-0.190231187192,0.144751618308
3.5,20833.3333333,-0.104000025401,0.0432640211295
4,20833.3333333,-0.018561337362,0.00137809297853
4.5,20833.3333333,-0.134638690972,0.072510308419
5,20833.3333333,-0.203682876245,0.165946856286
5.5,20833.3333333,-0.201574772853,0.162529556188
6,20833.3333333,-0.129050801961,0.0666164379408
-6,21666.6666667,-0.129050801956,0.0666164379408
-5.5,21666.6666667,-0.201574772845,0.162529556188
-5,21666.6666667,-0.203682876237,0.165946856286
-4.5,21666.6666667,-0.134638690966,0.072510308419
-4,21666.6666667,-0.0185613373613,0.00137809297853
-3.5,21666.6666667,-0.104000025397,0.0432640211295
-3,21666.6666667,-0.190231187185,0.144751618308
-2.5,21666.6666667,-0.210009122303,0.176415325799
-2,21666.6666667,-0.470392099351,0.88507490851
-1.5,21666.6666667,-0.448523060317,0.80469174253
-1,21666.6666667,-0.45476218115,0.827234565601
-0.5,21666.6666667,-0.483324993643,0.934412197903
0,21666.6666667,-0.500000000005,1
0.5,21666.6666667,-0.483324993643,0.934412197903
1,21666.6666667,-0.45476218115,0.827234565601
1.5,21666.6666667,-0.448523060317,0.80469174253
2,21666.6666667,-0.470392099351,0.88507490851
2.5,21666.6666667,-0.210009122303,0.176415325799
3,21666.6666667,-0.190231187185,0.144751618308
3.5,21666.6666667,-0.104000025397,0.0432640211295
4,21666.6666667,-0.0185613373613,0.00137809297853
4.5,21666.6666667,-0.134638690966,0.072510308419
5,21666.6666667,-0.203682876237,0.165946856286
5.5,21666.6666667,-0.201574772845,0.162529556188
6,21666.6666667,-0.129050801956,0.0666164379408
-6,22500,0.25810160391,0.0666164379408
-5.5,22500,0.403149545687,0.162529556188
-5,22500,0.407365752471,0.165946856286
-4.5,22500,0.26927738193,0.072510308419
-4,22500,0.0371226747222,0.00137809297853
-3.5,22500,0.208000050792,0.0432640211295
-3,22500,0.380462374366,0.144751618308
-2.5,22500,0.420018244602,0.176415325799
-2,22500,0.940784198693,0.88507490851
-1.5,22500,0.897046120626,0.80469174253
-1,22500,0.909524362291,0.827234565601
-0.5,22500,0.966649987277,0.934412197903
0,22500,1,1
0.5,22500,0.966649987277,0.934412197903
1,22500,0.909524362291,0.827234565601
1.5,22500,0.897046120626,0.80469174253
2,22500,0.940784198693,0.88507490851
2.5,22500,0.420018244602,0.176415325799
3,22500,0.380462374366,0.144751618308
3.5,22500,0.208000050792,0.0432640211295
4,22500,0.0371226747222,0.00137809297853
4.5,22500,0.26927738193,0.072510308419
5,22500,0.407365752471,0.165946856286
5.5,22500,0.403149545687,0.162529556188
6,22500,0.25810160391,0.0666164379408
-6,23333.3333333,-0.129050801965,0.0666164379408
-5.5,23333.3333333,-0.201574772859,0.162529556188
-5,23333.3333333,-0.203682876251,0.165946856286
-4.5,23333.3333333,-0.134638690975,0.072510308419
-4,23333.3333333,-0.0185613373625,0.00137809297853
-3.5,23333.3333333,-0.104000025404,0.0432640211295
-3,23333.3333333,-0.190231187197,0.144751618308
-2.5,23333.3333333,-0.210009122317,0.176415325799
-2,23333.3333333,-0.470392099382,0.88507490851
-1.5,23333.3333333,-0.448523060347,0.80469174253
-1,23333.3333333,-0.45476218118,0.827234565601
-0.5,23333.3333333,-0.483324993675,0.934412197903
0,23333.3333333,-0.500000000038,1
0.5,23333.3333333,-0.483324993675,0.934412197903
1,23333.3333333,-0.45476218118,0.827234565601
1.5,23333.3333333,-0.448523060347,0.80469174253
2,23333.3333333,-0.470392099382,0.88507490851
2.5,23333.3333333,-0.210009122317,0.176415325799
3,23333.3333333,-0.190231187197,0.144751618308
3.5,23333.3333333,-0.104000025404,0.0432640211295
4,23333.3333333,-0.0185613373625,0.00137809297853
4.5,23333.3333333,-0.134638690975,0.072510308419
5,23333.3333333,-0.203682876251,0.165946856286
5.5,23333.3333333,-0.201574772859,0.162529556188
6,23333.3333333,-0.129050801965,0.0666164379408
-6,24166.6666667,-0.129050801959,0.0666164379408
-5.5,24166.6666667,-0.20157477285,0.162529556188
-5,24166.6666667,-0.203682876242,0.165946856286
-4.5,24166.6666667,-0.13463869097,0.072510308419
-4,24166.6666667,-0.0185613373617,0.00137809297853
-3.5,24166.6666667,-0.1040000254,0.0432640211295
-3,24166.6666667,-0.190231187189,0.144751618308
-2.5,24166.6666667,-0.210009122308,0.176415325799
-2,24166.6666667,-0.470392099362,0.88507490851
-1.5,24166.6666667,-0.448523060328,0.80469174253
-1,24166.6666667,-0.454762181161,0.827234565601
-0.5,24166.6666667,-0.483324993655,0.934412197903
0,24166.6666667,-0.500000000017,1
0.5,24166.6666667,-0.483324993655,0.934412197903
1,24166.6666667,-0.454762181161,0.827234565601
1.5,24166.6666667,-0.448523060328,0.80469174253
2,24166.6666667,-0.470392099362,0.88507490851
2.5,24166.6666667,-0.210009122308,0.176415325799
3,24166.6666667,-0.190231187189,0.144751618308
3.5,24166.6666667,-0.1040000254,0.0432640211295
4,24166.6666667,-0.0185613373617,0.00137809297853
4.5,24166.6666667,-0.13463869097,0.072510308419
5,24166.6666667,-0.203682876242,0.165946856286
5.5,24166.6666667,-0.20157477285,0.162529556188
6,24166.6666667,-0.129050801959,0.0666164379408
-6,25000,0.25810160391,0.0666164379408
-5.5,25000,0.403149545687,0.162529556188
-5,25000,0.407365752471,0.165946856286
-4.5,25000,0.26927738193,0.072510308419
-4,25000,0.0371226747222,0.00137809297853
-3.5,25000,0.208000050792,0.0432640211295
-3,25000,0.380462374366,0.144751618308
-2.5,25000,0.420018244602,0.176415325799
-2,25000,0.940784198693,0.88507490851
-1.5,25000,0.897046120626,0.80469174253
-1,25000,0.909524362291,0.827234565601
-0.5,25000,0.966649987277,0.934412197903
0,25000,1,1
0.5,25000,0.966649987277,0.934412197903
1,25000,0.909524362291,0.827234565601
1.5,25000,0.897046120626,0.80469174253
2,25000,0.940784198693,0.88507490851
2.5,25000,0.420018244602,0.176415325799
3,25000,0.380462374366,0.144751618308
3.5,25000,0.208000050792,0.0432640211295
4,25000,0.0371226747222,0.00137809297853
4.5,25000,0.26927738193,0.072510308419
5,25000,0.407365752471,0.165946856286
5.5,25000,0.403149545687,0.162529556188
6,25000,0.25810160391,0.0666164379408
