x_um,z_um,value,intensity
-7.6,50,0.199917524917,0.0399670167688
-7.2,50,0.179178124589,0.0321048003313
-6.8,50,0.100207352275,0.0100415134499
-6.4,50,0,0
-6,50,0,0
-5.6,50,0,0
-5.2,50,0,0
-4.8,50,0.0793128603587,0.00629052981828
-4.4,50,0.17211989936,0.0296252597556
-4,50,0.20024508607,0.040098094495
-3.6,50,0.191110116574,0.0365230766568
-3.2,50,0.175389643739,0.030761527131
-2.8,50,0.213888701644,0.045748376691
-2.4,50,0.327526328844,0.107273496086
-2,50,0.48178302309,0.232114881338
-1.6,50,0.64607628837,0.417414570393
-1.2,50,0.79781357491,0.63650650031
-0.8,50,0.918807777181,0.844207731409
-0.4,50,0.995274324543,0.990570981094
0,50,1,1
0.4,50,0.987466365966,0.975089823914
0.8,50,0.90561155053,0.820132280453
1.2,50,0.783930373044,0.61454682978
1.6,50,0.638231572328,0.407339539916
2,50,0.488268792969,0.238406414188
2.4,50,0.356556833015,0.12713277517
2.8,50,0.265218610019,0.0703409111004
3.2,50,0.221691713265,0.0491472157306
3.6,50,0.20130315941,0.0405229619883
4,50,0.167131114157,0.0279328093193
4.4,50,0.0818937524304,0.00670658668713
4.8,50,0,0
5.2,50,0,0
5.6,50,0,0
6,50,0,0
6.4,50,0.0913869114773,0.00835156758935
6.8,50,0.175622374184,0.0308432183142
7.2,50,0.199995731027,0.0399982924292
7.6,50,0.177315651105,0.0314408401266
8,50,0.0943568030383,0.00890320627961
-8,52,0.198991968583,0.0395978035605
-7.6,52,0.185380742505,0.0343660196916
-7.2,52,0.117697811375,0.0138527748025
-6.8,52,0,0
-6.4,52,0,0
-6,52,0,0
-5.6,52,0,0
-5.2,52,0.0395290028587,0.00156254206701
-4.8,52,0.167629768883,0.0280997394159
-4.4,52,0.205922889185,0.0424042362903
-4,52,0.195351099181,0.0381620519512
-3.6,52,0.143990528832,0.0207332723934
-3.2,52,0.0902337387869,0.00814212761546
-2.8,52,0.162362942197,0.0263617249988
-2.4,52,0.315822470185,0.0997438326737
-2,52,0.489685420785,0.239791811329
-1.6,52,0.660971237237,0.436882976455
-1.2,52,0.811853295356,0.659105773181
-0.8,52,0.927299564027,0.859884481444
-0.4,52,0.996168326396,0.992351334514
0,52,1,1
0.4,52,0.976337845518,0.953235588591
0.8,52,0.893898096898,0.799053807638
1.2,52,0.776930482266,0.603620974274
1.6,52,0.641425536123,0.41142671839
2,52,0.505656431434,0.25568842665
2.4,52,0.38719715847,0.149921639527
2.8,52,0.297487641877,0.0884988970697
3.2,52,0.233659282733,0.0545966604071
3.6,52,0.1756122292,0.0308396550447
4,52,0.0861650394849,0.00742441402944
4.4,52,0,0
4.8,52,0,0
5.2,52,0,0
5.6,52,0,0
6,52,0.0736673738606,0.00542688197152
6.4,52,0.168844083369,0.0285083244888
6.8,52,0.199541876071,0.039816960306
7.2,52,0.183839629693,0.0337970094456
7.6,52,0.113239574338,0.0128232011962
8,52,0,0
-8,54,0.190463368173,0.0362762946157
-7.6,54,0.132665303402,0.0176000827268
-7.2,54,0,0
-6.8,54,0,0
-6.4,54,0,0
-6,54,0,0
-5.6,54,0,0
-5.2,54,0.154709941704,0.0239351660622
-4.8,54,0.206724173632,0.0427348839638
-4.4,54,0.206860799974,0.0427913905659
-4,54,0.155335084925,0.0241289886087
-3.6,54,0,0
-3.2,54,0,0
-2.8,54,0.129150820571,0.0166799344542
-2.4,54,0.324337638478,0.105194903734
-2,54,0.50788858046,0.257950810162
-1.6,54,0.677990995206,0.45967178958
-1.2,54,0.822427317825,0.676386693105
-0.8,54,0.929499872025,0.863970012095
-0.4,54,0.990668465705,0.981424008941
0,54,1,1
0.4,54,0.965081255967,0.931381830618
0.8,54,0.886649393387,0.786147146793
1.2,54,0.778076472797,0.605402997521
1.6,54,0.653532466337,0.427104684557
2,54,0.52753001901,0.278287920957
2.4,54,0.411569160435,0.169389173822
2.8,54,0.31011973478,0.0961742499003
3.2,54,0.216945652293,0.0470654160486
3.6,54,0.107014587376,0.0114521219113
4,54,0,0
4.4,54,0,0
4.8,54,0,0
5.2,54,0,0
5.6,54,0.0564412494003,0.00318561463386
6,54,0.162983957508,0.0265637704049
6.4,54,0.198920995075,0.0395695622814
6.8,54,0.189425197265,0.0358819053589
7.2,54,0.128903797096,0.0166161889057
7.6,54,0,0
8,54,0,0
-8,56,0.14550164206,0.0211707278422
-7.6,56,0,0
-7.2,56,0,0
-6.8,56,0,0
-6.4,56,0,0
-6,56,0,0
-5.6,56,0.135360033415,0.0183223386461
-5.2,56,0.200684694351,0.0402743465466
-4.8,56,0.213169441048,0.0454412105967
-4.4,56,0.175102660166,0.0306609415972
-4,56,0.0505771648788,0.00255804960718
-3.6,56,0,0
-3.2,56,0,0
-2.8,56,0.140884643566,0.0198484827928
-2.4,56,0.349078405027,0.121855732856
-2,56,0.529803996039,0.280692274218
-1.6,56,0.691648208649,0.478377244527
-1.2,56,0.826277757153,0.682734931966
-0.8,56,0.924736174186,0.855136991848
-0.4,56,0.980479035444,0.961339138945
0,56,0.990792406925,0.98166959362
0.4,56,0.957407190777,0.916628528952
0.8,56,0.886343889645,0.78560549071
1.2,56,0.786965021587,0.619313945201
1.6,56,0.670283438148,0.449279887456
2,56,0.546683307675,0.298862638891
2.4,56,0.423332788294,0.179210649645
2.8,56,0.301452077921,0.090873355283
3.2,56,0.170294680323,0.0290002781463
3.6,56,0,0
4,56,0,0
4.4,56,0,0
4.8,56,0,0
5.2,56,0.0319863342604,0.00102312557942
5.6,56,0.158375872557,0.0250829170082
6,56,0.198991262675,0.0395975226211
6.4,56,0.19478613965,0.0379416401996
6.8,56,0.142535951761,0.0203164975445
7.2,56,0,0
7.6,56,0,0
8,56,0,0
-8,58,0,0
-7.6,58,0,0
-7.2,58,0,0
-6.8,58,0,0
-6.4,58,0,0
-6,58,0.112387470505,0.0126309435266
-5.6,58,0.19025170056,0.0361957095659
-5.2,58,0.212771504948,0.0452717133179
-4.8,58,0.187987956558,0.0353394718109
-4.4,58,0.0997692429671,0.00995390184224
-4,58,0,0
-3.6,58,0,0
-3.2,58,0,0
-2.8,58,0.18664927852,0.034837953172
-2.4,58,0.379886102293,0.144313450715
-2,58,0.548295377789,0.300627821305
-1.6,58,0.697798109601,0.486922201763
-1.2,58,0.822245727346,0.676088036139
-0.8,58,0.91446987096,0.836255144893
-0.4,58,0.96882507019,0.938622016628
0,58,0.982457638502,0.965223011451
0.4,58,0.955912560879,0.913768824046
0.8,58,0.893087238652,0.797604815842
1.2,58,0.800521296306,0.640834345839
1.6,58,0.686110716422,0.470747915189
2,58,0.557429945046,0.310728143634
2.4,58,0.419756128577,0.176195207478
2.8,58,0.272614011765,0.0743183994106
3.2,58,0.0791855808889,0.00627035622072
3.6,58,0,0
4,58,0,0
4.4,58,0,0
4.8,58,0,0
5.2,58,0.153144441009,0.0234532198119
5.6,58,0.199884211525,0.0399536980171
6,58,0.20073279659,0.0402936556267
6.4,58,0.155413793655,0.0241534472582
6.8,58,0,0
7.2,58,0,0
7.6,58,0,0
8,58,0,0
-8,60,0,0
-7.6,60,0,0
-7.2,60,0,0
-6.8,60,0,0
-6.4,60,0.0868796903243,0.00754808059085
-6,60,0.178473279505,0.0318527114974
-5.6,60,0.20840386017,0.0434321689337
-5.2,60,0.193141637449,0.0373036921165
-4.8,60,0.125345844071,0.0157115806259
-4.4,60,0,0
-4,60,0,0
-3.6,60,0,0
-3.2,60,0,0
-2.8,60,0.238282347734,0.0567784772417
-2.4,60,0.406536419366,0.165271860271
-2,60,0.557925328545,0.311280672232
-1.6,60,0.694644171302,0.482530524724
-1.2,60,0.811545124254,0.658605488701
-0.8,60,0.901919574047,0.813458918049
-0.4,60,0.959506704456,0.920653115896
0,60,0.979834161634,0.960074984305
0.4,60,0.961109667962,0.923731793851
0.8,60,0.904569903337,0.818246710023
1.2,60,0.814231247,0.662972523591
1.6,60,0.696084841908,0.484534107134
2,60,0.556802926884,0.310029499386
2.4,60,0.401649750551,0.161322522118
2.8,60,0.227789057853,0.0518878548776
3.2,60,0,0
3.6,60,0,0
4,60,0,0
4.4,60,0,0
4.8,60,0.142759512384,0.0203802783762
5.2,60,0.2000161196,0.0400064480997
5.6,60,0.207283983509,0.0429666498194
6,60,0.168600135194,0.0284260055876
6.4,60,0.0518128714102,0.00268457364377
6.8,60,0,0
7.2,60,0,0
7.6,60,0,0
8,60,0,0
