x_um,z_um,value,intensity
-6.8,48,0.214251573621,0.0459037367991
-6.4,48,0.204568835529,0.0418484084696
-6,48,0.210713463369,0.044400163645
-5.6,48,0.257000885779,0.0660494552911
-5.2,48,0.338891420171,0.114847394665
-4.8,48,0.436934850956,0.19091206398
-4.4,48,0.535028868789,0.286255890438
-4,48,0.622888852019,0.387990521969
-3.6,48,0.695324714775,0.483476458977
-3.2,48,0.751754545603,0.565134896834
-2.8,48,0.795490900497,0.632805772773
-2.4,48,0.832252075872,0.692643517793
-2,48,0.867811290685,0.75309643624
-1.6,48,0.905441411792,0.819824150189
-1.2,48,0.944397640783,0.891886903916
-0.8,48,0.980294160479,0.96097664107
-0.4,48,1,1
0,48,1,1
0.4,48,1,1
0.8,48,0.990695810409,0.981478188761
1.2,48,0.95424669254,0.910586750223
1.6,48,0.910166788651,0.828403583164
2,48,0.864718946237,0.74773885598
2.4,48,0.822029359768,0.675732268321
2.8,48,0.782217297542,0.611863900574
3.2,48,0.741268162882,0.549478489303
3.6,48,0.692871085005,0.480070340436
4,48,0.631149680972,0.398349919792
4.4,48,0.552966888012,0.305772379238
4.8,48,0.45924246828,0.210903644672
5.2,48,0.355556917195,0.126420721365
5.6,48,0.253093027984,0.0640560808142
6,48,0.172414760742,0.0297268497219
6.4,48,0.144991881656,0.021022645746
6.8,48,0.167898662413,0.0281899608401
7.2,48,0.195463602475,0.0382060198924
7.6,48,0.200419174296,0.0401678454256
8,48,0.172165297253,0.0296408895782
-8,50,0.17587751163,0.0309328990971
-7.6,50,0.200726115087,0.0402909732779
-7.2,50,0.192627859073,0.0371054920912
-6.8,50,0.162343315843,0.026355352199
-6.4,50,0.138816750752,0.0192700902892
-6,50,0.169811600724,0.0288359797405
-5.6,50,0.253817264748,0.064423203884
-5.2,50,0.357606656976,0.127882521114
-4.8,50,0.461313161324,0.212809832811
-4.4,50,0.554323893836,0.307274979278
-4,50,0.631490691339,0.398780493248
-3.6,50,0.692269705204,0.479237344743
-3.2,50,0.740103024176,0.547752486395
-2.8,50,0.781033104753,0.610012710719
-2.4,50,0.821327828442,0.674579401773
-2,50,0.864752664455,0.747797170682
-1.6,50,0.910849678902,0.829647137555
-1.2,50,0.955228948189,0.912462343459
-0.8,50,0.991539941018,0.983151454633
-0.4,50,1,1
0,50,1,1
0.4,50,1,1
0.8,50,0.9793242587,0.959076003678
1.2,50,0.943664491718,0.89050267293
1.6,50,0.905302218642,0.819572107078
2,50,0.868382809326,0.754088703532
2.4,50,0.833329875173,0.694438680857
2.8,50,0.796621142783,0.634605245129
3.2,50,0.752421540757,0.566138174994
3.6,50,0.695152666739,0.483237230075
4,50,0.621783891776,0.386615208073
4.4,50,0.533250697336,0.284356306209
4.8,50,0.43512440535,0.189333248131
5.2,50,0.338070540906,0.114291690629
5.6,50,0.258387442697,0.0667640705433
6,50,0.214632705641,0.0460671983308
6.4,50,0.209108284396,0.0437262746032
6.8,50,0.21715675689,0.0471570570632
7.2,50,0.212129640053,0.0449989841891
7.6,50,0.178226812337,0.0317647966357
8,50,0.0988936918858,0.0097799622948
-8,52,0.201182900803,0.0404745595757
-7.6,52,0.186252452872,0.0346899762007
-7.2,52,0.137307926073,0.0188534665625
-6.8,52,0.0597644965682,0.00357179505005
-6.4,52,0.0457205737912,0.0020903708678
-6,52,0.157805496145,0.0249025746136
-5.6,52,0.274746985913,0.0754859062684
-5.2,52,0.386031135247,0.14902003738
-4.8,52,0.484374898615,0.234619042409
-4.4,52,0.56573311359,0.320053955812
-4,52,0.629955911715,0.396844450705
-3.6,52,0.680769814607,0.46344754048
-3.2,52,0.724660670162,0.525133086879
-2.8,52,0.76852199645,0.590626059027
-2.4,52,0.816731129786,0.667049738361
-2,52,0.869180131315,0.755474100673
-1.6,52,0.921474657067,0.849115543617
-1.2,52,0.966985840812,0.93506161633
-0.8,52,0.999413930595,0.998828204668
-0.4,52,1,1
0,52,1,1
0.4,52,0.995327730981,0.990677292059
0.8,52,0.968502726306,0.937997530862
1.2,52,0.93785756777,0.879576817423
1.6,52,0.907556767124,0.823659285552
2,52,0.878277129382,0.771370715995
2.4,52,0.84689287706,0.717227545214
2.8,52,0.8079376406,0.652763231098
3.2,52,0.756034139223,0.571587619671
3.6,52,0.688152543504,0.473553923131
4,52,0.605067610092,0.366106812783
4.4,52,0.512002027132,0.262146075787
4.8,52,0.418690225482,0.175301504914
5.2,52,0.338645123407,0.114680519607
5.6,52,0.285307727501,0.0814004993716
6,52,0.26161067422,0.068440144866
6.4,52,0.252750927798,0.0638830315026
6.8,52,0.236919393581,0.056130799055
7.2,52,0.196971320769,0.0387977012055
7.6,52,0.114661055748,0.0131471577053
8,52,0,0
-8,54,0.192751266224,0.0371530506309
-7.6,54,0.133880690302,0.0179240392358
-7.2,54,0,0
-6.8,54,0,0
-6.4,54,0,0
-6,54,0.184059382625,0.0338778563324
-5.6,54,0.309262745657,0.0956434458516
-5.2,54,0.413995967825,0.171392661376
-4.8,54,0.499253629888,0.249254186957
-4.4,54,0.566075180597,0.320441110088
-4,54,0.61871753439,0.382811387362
-3.6,54,0.664256676122,0.441236931773
-3.2,54,0.710369920131,0.504625423427
-2.8,54,0.762197001098,0.580944268483
-2.4,54,0.820061466855,0.672500809421
-2,54,0.87956415315,0.773633099506
-1.6,54,0.933758189652,0.871904356742
-1.2,54,0.975880390342,0.952342536254
-0.8,54,1,1
-0.4,54,1,1
0,54,1,1
0.4,54,0.984288338896,0.968823534086
0.8,54,0.961816442996,0.925090870017
1.2,54,0.9388071371,0.88135884067
1.6,54,0.916153508817,0.839337251718
2,54,0.891050060491,0.793970210301
2.4,54,0.858309431096,0.736695079509
2.8,54,0.812673725384,0.660438583929
3.2,54,0.751036866813,0.564056375312
3.6,54,0.673918682037,0.454166389998
4,54,0.586078171786,0.343487623444
4.4,54,0.496344114321,0.246357479821
4.8,54,0.416373787925,0.173367131271
5.2,54,0.357016642788,0.127460883228
5.6,54,0.321263438924,0.103210197189
6,54,0.299294225302,0.0895770332994
6.4,54,0.273759509963,0.0749442692953
6.8,54,0.228463879219,0.0521957441079
7.2,54,0.147026802542,0.0216168806656
7.6,54,0,0
8,54,0,0
-8,56,0.148483951514,0.0220474838574
-7.6,56,0,0
-7.2,56,0,0
-6.8,56,0,0
-6.4,56,0.0518195219355,0.00268526285362
-6,56,0.229882321969,0.0528458819538
-5.6,56,0.344015873473,0.118346921201
-5.2,56,0.433280327109,0.18773184186
-4.8,56,0.501956684973,0.251960513589
-4.4,56,0.55525729272,0.308310661119
-4,56,0.60103281804,0.361240448361
-3.6,56,0.647936288049,0.419821433371
-3.2,56,0.702062780524,0.492892147797
-2.8,56,0.764272737196,0.584112816821
-2.4,56,0.830157598618,0.689161638543
-2,56,0.892398209076,0.796374563563
-1.6,56,0.943721257411,0.890609811689
-1.2,56,0.979127558143,0.958690775115
-0.8,56,0.997035964784,0.994080715072
-0.4,56,0.9993902353,0.998780842413
0,56,0.990792406925,0.98166959362
0.4,56,0.976765187965,0.95407023242
0.8,56,0.961534822008,0.924549213934
1.2,56,0.946186973251,0.89526978835
1.6,56,0.928176952212,0.861512454618
2,56,0.902521428131,0.814544928235
2.4,56,0.864011895365,0.746516555332
2.8,56,0.809405763083,0.655137689311
3.2,56,0.738912198715,0.54599123741
3.6,56,0.656790200771,0.431373367828
4,56,0.57105717482,0.326106296913
4.4,56,0.492056918799,0.242120011338
4.8,56,0.429137015444,0.184158578024
5.2,56,0.385331832182,0.148480620893
5.6,56,0.353705385262,0.125107499564
6,56,0.320329183053,0.102610785516
6.4,56,0.270769915636,0.0733163472134
6.8,56,0.191390533448,0.0366303362935
7.2,56,0,0
7.6,56,0,0
8,56,0,0
-8,58,0.00808985122686,0.0000654456928728
-7.6,58,0,0
-7.2,58,0,0
-6.8,58,0,0
-6.4,58,0.142360816982,0.0202666022119
-6,58,0.275034918549,0.0756442064211
-5.6,58,0.369080332883,0.136220292121
-5.2,58,0.439009349139,0.192729208631
-4.8,58,0.491791393584,0.241858774804
-4.4,58,0.536286883453,0.287603621364
-4,58,0.582357045761,0.339139728747
-3.6,58,0.637305766374,0.406158639854
-3.2,58,0.7026700765,0.493745236408
-2.8,58,0.774016981209,0.5991022872
-2.4,58,0.843575341272,0.711619356403
-2,58,0.903498816075,0.816310110649
-1.6,58,0.948237717518,0.899154768925
-1.2,58,0.975727359096,0.952043879288
-0.8,58,0.987521578558,0.975198868117
-0.4,58,0.987959371683,0.976063720096
0,58,0.982457638502,0.965223011451
0.4,58,0.975300224297,0.951210527514
0.8,58,0.967754379513,0.936548539066
1.2,58,0.957491613012,0.916790188988
1.6,58,0.939670411554,0.882980482351
2,58,0.90907119247,0.826410432979
2.4,58,0.862265106081,0.743501113165
2.8,58,0.799113717464,0.638582733439
3.2,58,0.723368035985,0.523261315485
3.6,58,0.642323897519,0.412579989324
4,58,0.565340412496,0.319609782002
4.4,58,0.50080970869,0.250810364318
4.8,58,0.451851585948,0.204169855723
5.2,58,0.413413491707,0.170910715125
5.6,58,0.374136713746,0.139978280572
6,58,0.321413936414,0.103306918521
6.4,58,0.243983922159,0.0595281542721
6.8,58,0.120380886954,0.0144915579438
7.2,58,0,0
7.6,58,0,0
8,58,0,0
-8,60,0,0
-7.6,60,0,0
-7.2,60,0,0
-6.8,60,0,0
-6.4,60,0.207178154265,0.0429227876047
-6,60,0.308003205165,0.0948659743919
-5.6,60,0.378756850089,0.143456751489
-5.2,60,0.429838559729,0.18476118743
-4.8,60,0.4714137075,0.222230883619
-4.4,60,0.514827560588,0.265047417142
-4,60,0.568937115899,0.323689441848
-3.6,60,0.636150454607,0.404687400897
-3.2,60,0.71197439052,0.506907532756
-2.8,60,0.788062695012,0.62104281127
-2.4,60,0.855907568583,0.732577765958
-2,60,0.909375039011,0.826962961577
-1.6,60,0.945919178305,0.894763091886
-1.2,60,0.966727123779,0.93456133185
-0.8,60,0.975911185136,0.952402641273
-0.4,60,0.978823180847,0.958094819364
0,60,0.979834161634,0.960074984305
0.4,60,0.980394562061,0.961173497319
0.8,60,0.97836109553,0.957190433247
1.2,60,0.968983161226,0.93892836674
1.6,60,0.94697765248,0.896766674296
2,60,0.908686848552,0.825711788731
2.4,60,0.853597345242,0.728628427805
2.8,60,0.784953622137,0.616152188906
3.2,60,0.709402031188,0.503251241853
3.6,60,0.635524947697,0.403891959145
4,60,0.571059283384,0.32610870514
4.4,60,0.519235173273,0.269605165164
4.8,60,0.476339775128,0.226899581369
5.2,60,0.43297106533,0.187463943413
5.6,60,0.378141815163,0.142991232375
6,60,0.30238926648,0.0914392684821
6.4,60,0.19508787932,0.0380592806576
6.8,60,0,0
7.2,60,0,0
7.6,60,0,0
8,60,0,0
