x_um,z_um,value,intensity
-0.8,46,0.291817845765,0.0851576551072
-0.4,46,0.298503693735,0.0891044551737
0,46,0.326502755987,0.106604049667
0.4,46,0.355905480831,0.126668711285
0.8,46,0.378913626849,0.143575536612
1.2,46,0.399264706447,0.159412305814
1.6,46,0.427958787859,0.183148724106
2,46,0.825817342936,0.681974283895
2.4,46,0.790845960616,0.625437333423
2.8,46,0.769527147122,0.592172030158
3.2,46,0.762688559539,0.581693838851
3.6,46,0.766055584373,0.586841158349
4,46,0.773409050171,0.598161558887
4.4,46,0.780284533706,0.608843953541
4.8,46,0.786084455596,0.61792877133
5.2,46,0.793945699169,0.630349773229
5.6,46,0.808596316588,0.6538280032
6,46,0.833121919067,0.694092132029
6.4,46,0.866422526179,0.75068799387
6.8,46,0.902999544314,0.815408177031
7.2,46,0.934997448006,0.874220227778
7.6,46,0.954992471992,0.912010621561
8,46,0.958220360218,0.918186258736
-8,48,0.94321573606,0.889655924751
-7.6,48,0.953567876552,0.909291695191
-7.2,48,0.947904127971,0.898522235825
-6.8,48,0.925159586415,0.855920260336
-6.4,48,0.888475192304,0.789388167339
-6,48,0.844845812516,0.713764446926
-5.6,48,0.803567757247,0.645721140486
-5.2,48,0.773349925824,0.598070107771
-4.8,48,0.758838625521,0.575836059583
-4.4,48,0.758724805429,0.575663330373
-4,48,0.76723762675,0.588653575901
-3.6,48,0.77796882017,0.605235485156
-3.2,48,0.787278651589,0.619807675248
-2.8,48,0.795644557656,0.633050262128
-2.4,48,0.806780696948,0.650895092968
-2,48,0.825037314629,0.68068657053
-1.6,48,0.394573672458,0.155688382997
-1.2,48,0.343504286714,0.117995194991
-0.8,48,0.326536746462,0.10662624679
-0.4,48,0.332602319028,0.110624302623
0,48,0.344386339102,0.11860195056
0.4,48,0.351862678711,0.123807344669
0.8,48,0.356549848523,0.127127794482
1.2,48,0.369722925038,0.136695041298
1.6,48,0.405299661944,0.164267815972
2,48,0.82178402897,0.675328990271
2.4,48,0.796231023947,0.633983843496
2.8,48,0.782373561625,0.612108389929
3.2,48,0.77727168205,0.604151267716
3.6,48,0.775776621596,0.601829366615
4,48,0.77395928428,0.599012973724
4.4,48,0.771478981679,0.595179819173
4.8,48,0.771898724104,0.595827640274
5.2,48,0.780796666534,0.609643434471
5.6,48,0.802326470964,0.643727766009
6,48,0.836116698196,0.699091133003
6.4,48,0.87667691005,0.768562404616
6.8,48,0.915536173167,0.838206484377
7.2,48,0.944351894521,0.891800500685
7.6,48,0.957367325228,0.916552195415
8,48,0.952716533754,0.907668793688
-8,50,0.953394358703,0.908960803207
-7.6,50,0.957431628508,0.916675323267
-7.2,50,0.943769025177,0.890699972884
-6.8,50,0.914533693057,0.836371875736
-6.4,50,0.875676794919,0.766809849159
-6,50,0.835583785758,0.698200263021
-5.6,50,0.80255522494,0.644094889079
-5.2,50,0.781732201089,0.61110523422
-4.8,50,0.773132477919,0.597733828413
-4.4,50,0.772452211605,0.596682419213
-4,50,0.774237397172,0.59944354718
-3.6,50,0.775239557119,0.600996370922
-3.2,50,0.776160592151,0.602425264808
-2.8,50,0.781189605713,0.610257200074
-2.4,50,0.795506742239,0.632830976948
-2,50,0.821819508756,0.675387304973
-1.6,50,0.406830886688,0.165511370363
-1.2,50,0.372250768346,0.138570634534
-0.8,50,0.358888646175,0.128801060354
-0.4,50,0.35289364293,0.12453392322
0,50,0.34359659487,0.118058620006
0.4,50,0.330231382579,0.10905276604
0.8,50,0.32361336406,0.104725609398
1.2,50,0.341483475449,0.116610964004
1.6,50,0.39425415646,0.155436339886
2,50,0.825638442554,0.681678837823
2.4,50,0.807892478014,0.652690256031
2.8,50,0.796774581977,0.634849734484
3.2,50,0.787915575051,0.620810953408
3.6,50,0.77781505273,0.604996256253
4,50,0.766340826268,0.587278262005
4.4,50,0.75747194413,0.573763746144
4.8,50,0.757797627163,0.574257243733
5.2,50,0.772990558632,0.597514403734
5.6,50,0.804012285813,0.646435755739
6,50,0.845831828209,0.715431481611
6.4,50,0.889531356093,0.791266033473
6.8,50,0.925836692187,0.8571735806
7.2,50,0.947941699147,0.898593464982
7.6,50,0.952968596873,0.908149146625
8,50,0.942235568425,0.887807866405
-8,52,0.958385341961,0.918502463685
-7.6,52,0.954502135246,0.91107432619
-7.2,52,0.934049221056,0.872447947355
-6.8,52,0.901991307379,0.813588318587
-6.4,52,0.865811832754,0.749630129737
-6,52,0.83322677459,0.694266857894
-5.6,52,0.809418057288,0.655157591464
-5.2,52,0.795136938198,0.632242750486
-4.8,52,0.787110562762,0.619543038011
-4.4,52,0.780680085405,0.609461395748
-4,52,0.772986096018,0.597507504637
-3.6,52,0.764987951969,0.585206566658
-3.2,52,0.76144984424,0.579805865292
-2.8,52,0.768681044636,0.590870548382
-2.4,52,0.790759959492,0.625301313536
-2,52,0.826477002078,0.683064234964
-1.6,52,0.430092753281,0.184979776425
-1.2,52,0.401459720775,0.161169907405
-0.8,52,0.380102368301,0.144477810388
-0.4,52,0.355407198352,0.12631427664
0,52,0.324269299303,0.10515057847
0.4,52,0.295293973386,0.087198530718
0.8,52,0.289218147049,0.0836471365826
1.2,52,0.32509246146,0.105685108498
1.6,52,0.399403953862,0.15952351836
2,52,0.836038785156,0.698960850285
2.4,52,0.821875367917,0.675479120389
2.8,52,0.80808893103,0.653007720453
3.2,52,0.791366159299,0.626260398084
3.6,52,0.771565259268,0.59531294931
4,52,0.752841196213,0.566769866715
4.4,52,0.742666490238,0.551553515723
4.8,52,0.74848213106,0.560225500517
5.2,52,0.773242027255,0.597903232713
5.6,52,0.813063456667,0.661072184567
6,52,0.858955428498,0.737804428147
6.4,52,0.900790092292,0.811422790372
6.8,52,0.930670361939,0.866147322592
7.2,52,0.944665116323,0.892392181998
7.6,52,0.943149780096,0.889531507695
8,52,0.930083874255,0.865056013148
-8,54,0.956650905368,0.915180954741
-7.6,54,0.945678798126,0.894308389225
-7.2,54,0.921789556202,0.849695985924
-6.8,54,0.891611825032,0.794971646537
-6.4,54,0.862224134764,0.74343045857
-6,54,0.838595337224,0.703242139613
-5.6,54,0.821775596527,0.675315131047
-5.2,54,0.809083045479,0.654615374481
-4.8,54,0.796353051453,0.634178182559
-4.4,54,0.780928005659,0.609848550023
-4,54,0.763854987085,0.583474441294
-3.6,54,0.750330565785,0.562995957951
-3.2,54,0.747862421733,0.55929820184
-2.8,54,0.762357368849,0.581188757838
-2.4,54,0.794199209642,0.630752384596
-2,54,0.837390729467,0.701223233797
-1.6,54,0.455816398948,0.20776858955
-1.2,54,0.422434405949,0.178450827329
-0.8,54,0.385439153485,0.148563341039
-0.4,54,0.339686548259,0.115386951068
0,54,0.289950801536,0.0840714673111
0.4,54,0.255626236417,0.0653447727449
0.8,54,0.265970817455,0.0707404757374
1.2,54,0.327821798764,0.107467131745
1.6,54,0.418570764061,0.175201484527
2,54,0.84944708169,0.721560344592
2.4,54,0.833634605018,0.694946654683
2.8,54,0.81282413429,0.660683073284
3.2,54,0.786593385254,0.618729153726
3.6,54,0.758897500441,0.575925416176
4,54,0.737665694862,0.544150677376
4.4,54,0.73195964353,0.535764919756
4.8,54,0.747188816079,0.558291126874
5.2,54,0.781462472761,0.610683596334
5.6,54,0.826366675505,0.682881882384
6,54,0.87117238052,0.75894131658
6.4,54,0.90690905176,0.822484028165
6.8,54,0.928553858236,0.862212267645
7.2,54,0.935527317323,0.875211361458
7.6,54,0.930992958065,0.866747887967
8,54,0.920220077709,0.846804991419
-8,56,0.948723030166,0.900075387967
-7.6,56,0.933715443677,0.87182452976
-7.2,56,0.910953281586,0.829835881233
-6.8,56,0.886887904306,0.786570154804
-6.4,56,0.866155310394,0.750225021723
-6,56,0.84982949186,0.722210165234
-5.6,56,0.835475078262,0.698018606397
-5.2,56,0.819118156902,0.670954554966
-4.8,56,0.798050442762,0.636884509192
-4.4,56,0.773122306659,0.597718101054
-4,56,0.749602229381,0.561903502292
-3.6,56,0.73592150366,0.541580459549
-3.2,56,0.739976301114,0.54756492621
-2.8,56,0.764432669485,0.584357306176
-2.4,56,0.804619918793,0.647413213718
-2,56,0.850861150749,0.723964697853
-1.6,56,0.475892891832,0.226474044497
-1.2,56,0.429882619083,0.18479906619
-0.8,56,0.373805190965,0.139730320793
-0.4,56,0.308710351416,0.0953020810714
0,56,0.248333633686,0.0616695936198
0.4,56,0.224925478946,0.0505914710789
0.8,56,0.264950598518,0.0701988196549
1.2,56,0.348393569724,0.121378079425
1.6,56,0.444270961718,0.197376687426
2,56,0.861472612754,0.742135062526
2.4,56,0.839504693559,0.704768130507
2.8,56,0.809556779149,0.655382178666
3.2,56,0.77502517109,0.600664015823
3.6,56,0.743728709952,0.553132394007
4,56,0.725788778396,0.526769350845
4.4,56,0.729059292015,0.531527451273
4.8,56,0.754375618393,0.569082573626
5.2,56,0.794797668592,0.631703333999
5.6,56,0.839511277327,0.704779184759
6,56,0.878621117887,0.771975068796
6.4,56,0.906011096004,0.820856106083
6.8,56,0.92013415317,0.84664685983
7.2,56,0.923381183799,0.852632810595
7.6,56,0.920434878424,0.84720036542
8,56,0.915960862581,0.838984301779
-8,58,0.937066352935,0.878093349803
-7.6,58,0.922457282413,0.850927437876
-7.2,58,0.905162914782,0.819319902297
-6.8,58,0.889445540786,0.791113370025
-6.4,58,0.876245605456,0.767806361082
-6,58,0.86313874302,0.745008489702
-5.6,58,0.846103999114,0.715891977316
-5.2,58,0.822162953275,0.675951921737
-4.8,58,0.791696135147,0.626782770406
-4.4,58,0.759612441512,0.5770110613
-4,58,0.734712721191,0.539802782679
-3.6,58,0.726579428578,0.527917666032
-3.2,58,0.740552506458,0.548418014821
-2.8,58,0.774174900494,0.599346776555
-2.4,58,0.818456432303,0.669870931577
-2,58,0.862496518798,0.743900244939
-1.6,58,0.484787584136,0.235019001733
-1.2,58,0.422080762844,0.178152170363
-0.8,58,0.347632670844,0.120848473838
-0.4,58,0.269415958612,0.0725849587549
0,58,0.212657027749,0.045223011451
0.4,58,0.218476008232,0.047731766173
0.8,58,0.286702188319,0.0821981447867
1.2,58,0.378019153037,0.142898480063
1.6,58,0.467808417153,0.218844715159
2,58,0.868332060487,0.754000567269
2.4,58,0.837706803327,0.70175268834
2.8,58,0.799266678146,0.638827222794
3.2,58,0.760219766842,0.577934093898
3.6,58,0.730984962569,0.534339015502
4,58,0.721299407967,0.520272835934
4.4,58,0.734995104918,0.540217804254
4.8,58,0.767524495587,0.589093851326
5.2,58,0.808785155793,0.654133428231
5.6,58,0.8483218527,0.719649965768
6,58,0.879017179469,0.772671201802
6.4,58,0.898369586051,0.807067913142
6.8,58,0.908024273619,0.82450808148
7.2,58,0.912135945676,0.831991983394
7.6,58,0.915008008447,0.837239655522
8,58,0.918768075429,0.844134776428
-8,60,0.925406124703,0.856376495637
-7.6,60,0.91564528348,0.838406285159
-7.2,60,0.906401976466,0.821564542941
-6.8,60,0.898401505675,0.807125265399
-6.4,60,0.889079606376,0.790462546474
-6,60,0.874202641081,0.764230257673
-5.6,60,0.850369588287,0.723128436684
-5.2,60,0.817302820585,0.667983900536
-4.8,60,0.779201436871,0.607154879221
-4.4,60,0.744617255425,0.554454857077
-4,60,0.724121879092,0.52435249578
-3.6,60,0.725566280277,0.526446427075
-3.2,60,0.749386623292,0.561580311169
-2.8,60,0.788217800246,0.621287300625
-2.4,60,0.831161441077,0.690829341133
-2,60,0.868650157352,0.754553095867
-1.6,60,0.480236738176,0.230627324694
-1.2,60,0.400836154713,0.160669622925
-0.8,60,0.31313295418,0.0980522469933
-0.4,60,0.233700787382,0.054616058023
0,60,0.200187372992,0.0400749843053
0.4,60,0.240197285533,0.0576947359773
0.8,60,0.320686823813,0.102840038967
1.2,60,0.406247040377,0.165036657815
1.6,60,0.482318263291,0.232630907104
2,60,0.867929676311,0.753301923021
2.4,60,0.82878224099,0.68688000298
2.8,60,0.785109341596,0.616396678261
3.2,60,0.746943117156,0.557924020266
3.6,60,0.725017920691,0.525650985323
4,60,0.725790437435,0.526771759072
4.4,60,0.747671455319,0.559012605099
4.8,60,0.782191521925,0.611823576971
5.2,60,0.818954612002,0.670686656519
5.6,60,0.850095828463,0.72266291757
6,60,0.872240535496,0.760803551763
6.4,60,0.886340250427,0.785599039527
6.8,60,0.896096261944,0.80298851067
7.2,60,0.905535639633,0.819994794645
7.6,60,0.916570702667,0.840101852987
8,60,0.927676181922,0.860583098506
